review,star,ensemble_prob,pred_label,is_misleading,contains_misclassified_word,trust_score,matched_misclassified_words
"Recently upgraded to Samsung Note II. I've been wanting to carry more of my music. Turns out I only had a total of 12GB of music. But with the new 64GB card, that still gives me another 52GB for my photos, spreadsheets, word docs and PDF docs. I've been listening to my music stored on this card--No delays.",5,0.962436688586239,1,False,True,0.7218275164396792,"64gb,another,card,music,photos,still"
"I have used many memory devices from SanDisk, as well as a couple of Sansa MP3 players. This card lives up to my expectations. It works well in my Samsung Galaxy S3 phone. I haven't bothered with the adapter, but I have no doubt it does its job. It is nice to have it just in case I need to read the card outside the phone.",5,0.9608936598223301,1,False,True,0.7206702448667476,"card,phone,read,sandisk"
Transfer files easily and very fast. Sandisk makes great SD card and they are very reliable. I am very pleased with this product.,5,0.9596313823765139,1,False,True,0.7197235367823854,"card,product,sandisk"
It was exactly the memory card I ordered. I tested it using the adapter that came with it by plugging it into my computer. Worked great.I replaced the 8 GB card already in my new tablet (a month old) with the new 32GB card and everything ground to a halt. Waiting a long time made no difference.The maximum card size for my tablet is 32GB. I guess for now it's just an ornament. That's why it was the unexpected. That's why it only got 4 stars.Update: the memory card may not be at fault.,4,0.9285739119171114,1,False,True,0.6964304339378335,"card,got"
"They are scandisk micro SD, they work well and I have never had a problem with this product brand. short a couple words, sorry",5,0.8952859353311021,1,False,True,0.6714644514983266,"brand,product"
"I use this card in Smasung Galaxy S4 active and before that I used it in my Samsung Galaxy Note 2. It has always worked flawlessly and never given me a single problem. I use the card to copy movies to it. Playback is always smooth. I mostly play high definition movie rips. These require a lot of processing power and data transfer from the card. It has always done great. I will continue to buy this card. I have one in my MacBook Air for backups. Again, no problems.- Damon",5,0.9482877816573834,1,False,True,0.7112158362430375,"buy,card,one"
very affordable memory with a lot of storage this was an excellent purchase that was worth it thank every one,5,0.9740927726470934,1,False,True,0.73056957948532,one
Its amazing the amount of storage we are putting in micro chips these days.  I use this for my dive camera taking videos and pictures.  The chip hasn't let me down yet and no errors.,4,0.9444094051390526,1,False,False,0.9444094051390526,
"I personally got mine to expand my Surface storage and it works brilliantly, it holds all of my media: movies, tv, books, and pictures; with plenty of room to spare.",5,0.9858248479102254,1,False,True,0.739368635932669,"got,mine"
"I thought this was a sure winner from the average 4.5+ rating with thousands of reviews.  But if you notice the bad reviews involve the card becoming unreliable after a couple weeks of use. Typically people write reviews shortly after receiving the product.  My card worked fine for 2 weeks and then started having problems.  I re-formatted the card, re-inserted in the phone, removed the battery, every trick I could read about but the card still remained unreliable and the phone was thinking it was being removed at random times.  So I stuck my olders, slower 8GB microSD card in, worked fine.I suspect one or both is happening with this card:(a) Some cards are defective but it takes some usage for them to start failing to where the user notices.(b) For some reason, this brand of card doesn't like certain devices, like my Samsung Galaxy S3My guess is I got a lemon, but I'm not chancing it to getting another one and will just move on to another reputable brand.""You get what you pay for"" may be applicable here.  But a lot of others did have success with this card.  So YMMV.",1,0.5478144418383546,1,True,True,0.12325824941362978,"another,bad,brand,card,cards,got,one,others,phone,product,read,reason,reviews,still,suspect"
I have not had any problems with this product and it works as it is supposed to so I would buy again.,3,0.9362029669587164,1,False,True,0.7021522252190373,"buy,product"
Gave my galaxy S4 plenty of memory and at a good price. I had a problem with my first one but Amazon sent me a replacement next day which worked perfectly.  I would recommend this to anybody.,5,0.9310120152121526,1,False,True,0.6982590114091145,"one,replacement"
I bought this to stretch the capability of my LG GPad 8.3 GPE tablet.It is working just fine and of course I have total confidence in SanDisk storage items.,5,0.9053474886045985,1,False,True,0.6790106164534488,"bought,sandisk,working"
I have this in my phone storing the majority of my MP3 collection (400+ albums). It loaded 30Gs of music comparatively fast. And never seem to have any problems with skipping or stuttering I've had with slower cards. Probably would be a solid selection for video (I haven't tried it yet) and photos save off quickly allowing follow-up shots I would have missed before.,4,0.9627270592901538,1,False,True,0.7220452944676153,"cards,music,phone,photos"
"Does what it says it does, and does it like it says it will.  Installed in my Galaxy S5, no issues, and no complaints.",5,0.7878117842960751,1,False,False,0.7878117842960751,
Easy install in to the S4 and expansion of memory was completed with out issue.  Product works as it is advertised.,5,0.949957933859074,1,False,True,0.7124684503943055,product
this memory to buy a video camera and a cell the probe with camera and battery first just the memory capacity,5,0.9697543400443633,1,False,True,0.7273157550332725,buy
"Excellent speed and of course storage. No problem whatever with my HTC M8. Insert card, point music, photos, and apps to the SD. I see no issues at all.",5,0.9788043715823935,1,False,True,0.7341032786867951,"card,music,photos"
good card. work as describes. haven't had any issue with it or going pass metal detectors. no lost files or missing files.,4,0.8193786497303281,1,False,True,0.6145339872977461,"card,lost"
It is ok for the price...but occasionally it has to be removed and reinserted or the device reports &#34;no card installed&#34; I think the contacts on these are a little flaky.,4,0.9190343203921783,1,False,True,0.6892757402941336,card
"I always use SanDisk so they were my first (and only) option when I got my GoPro.  They are fast and they are good.Can't say too much, SanDisk makes the best cards, period.",5,0.9681604854289731,1,False,True,0.7261203640717299,"cards,got,sandisk"
I paid less than $60 shipped to my door. Had it for 2mth and have had no problems after formatting it to FAT32... and its as fast as my internal  memory in my note 2.,5,0.964156374357888,1,False,True,0.7231172807684161,less
"If you want tons of capacity, here it is.  Bought mine on a pretty good sale, works perfectly, as I'd expected from SanDisk.",5,0.9500183896149257,1,False,True,0.7125137922111943,"bought,mine,sandisk"
"The first one I received kept unmounting from my Samsung Galaxy S4.  It was a new phone so I wasn't sure if the problem was the memory card or the phone, but I sent the card back for a replacement and the second one has worked fine.  Just under 6000 songs loaded uses just over half the space.  Love that!",4,0.7113712350851595,1,False,True,0.5335284263138697,"back,card,one,phone,replacement"
Sandisk class 10 as far as memory cards to me is the best! As for the price of $20+ this card is all you need for advance cameras phones ext. I bought it for my Go Pro Black edition and it worked flawlessly without and buffering error. For my money Sandisk is where I would put my money on before any other memory card...,5,0.9205626562080527,1,False,True,0.6904219921560395,"bought,card,cards,sandisk"
I use this in my Galaxy Note 3 and seems to work just fine.  I love having lots of memory and the price was good.,5,0.97170819294106,1,False,False,0.97170819294106,
Been using it for a month and everything works fine.I have my SD card encrypted and it does take a little bit longer to transfer.It does get warm when I transfer files for more than 2 minutes but I have not had any performance issues with it.Overall 5/5,5,0.8722084984438772,1,False,True,0.6541563738329079,card
"Really the gold standard.  I will reserve 5 stars until they blow me away on the price.  Otherwise, this is an excellent buy.",4,0.9532012344978549,1,False,True,0.7149009258733912,buy
"I like to keep track of the &#34;Daily Deals&#34; and check them almost daily (resulting in me spending more than I should), but this was too good of a deal to pass up.  I will be upgrading my cell phone soon, so I knew I would be needing it soon.  So, at $30 (with an adaptor and in retail packaging) I jumped at it and am glad I did!",5,0.911664740327156,1,False,True,0.683748555245367,"packaging,phone"
"Having a 32gb mirosd is great! I use it in my phone and hardly have to upload my pics and what not. My phone works faster with all the extra space and I never have to worry about needing to delete any songs,pics,or apps.",5,0.9768813187292179,1,False,True,0.7326609890469135,phone
"Bought for GoPro but use for other HD camera also. Very dependable, have owned many without failure. Never had a SanDisk failure.",5,0.8690237995185772,1,False,True,0.651767849638933,"bought,sandisk"
"I got this for the Sports-Vue 360HD action camera. It works fine. It came with a converter to standard SDHC size/format. I used that to transfer files from the video camera to my XP pro PC. It does fine. I left the card in its FAT32 format and it works without a hitch. It's very small, so you must exercise care not to set it down or drop it and lose it. I'm happy with this item and would recommend it/purchase it again. In fact, I purchased 2.",5,0.8713705766586426,1,False,True,0.653527932493982,"card,format,got,purchased"
Great to have the additional capacity for storage. And the card is fast. Working great and the price was great also!,5,0.9920351813399524,1,False,True,0.7440263860049643,"card,working"
